Date,CustomerName,Region,Category,Product,Quantity,UnitPrice,Amount,DiscountRate,TotalAmount,Profit,PaymentMode
2022-07-25,Customer_8,West,Electronics,Smartphone,1,38938,38938,0.07,36212.34,4058.12,Debit Card
2022-07-25,Customer_37,West,Accessories,Mouse,3,18450,55350,0.14,47601.0,11834.16,Cash
2022-07-26,Customer_16,North,Accessories,Keyboard,2,1111,2222,0.04,2133.12,142.14,Cash
2022-07-26,Customer_49,North,Accessories,Headphones,5,47694,238470,0.1,214623.0,46073.9,UPI
2022-07-26,Customer_8,West,Accessories,Mouse,5,7815,39075,0.02,38293.5,9143.35,UPI
2022-07-26,Customer_35,North,Electronics,Printer,4,35017,140068,0.11,124660.52,10492.24,Cash
2022-07-26,Customer_48,North,Electronics,Smartphone,2,16644,33288,0.02,32622.24,4415.88,Net Banking
2022-07-26,Customer_46,South,Electronics,Printer,5,39664,198320,0.01,196336.8,15807.09,Net Banking
2022-07-27,Customer_16,East,Electronics,Printer,2,45094,90188,0.09,82071.08,4860.02,Cash
2022-07-27,Customer_14,West,Electronics,Printer,4,24190,96760,0.1,87084.0,9624.73,Credit Card
2022-07-27,Customer_37,North,Accessories,Headphones,4,10408,41632,0.1,37468.8,5324.89,Credit Card
2022-07-28,Customer_11,East,Accessories,Keyboard,4,2545,10180,0.02,9976.4,1990.96,Net Banking
2022-07-28,Customer_50,South,Electronics,Printer,4,35398,141592,0.11,126016.88,20671.55,Credit Card
2022-07-28,Customer_32,North,Electronics,Laptop,1,35291,35291,0.04,33879.36,6465.58,Credit Card
2022-07-28,Customer_26,East,Accessories,Mouse,1,46720,46720,0.13,40646.4,6620.49,Debit Card
2022-07-28,Customer_38,West,Electronics,Smartphone,4,13824,55296,0.15,47001.6,7787.9,Net Banking
2022-07-28,Customer_27,South,Electronics,Laptop,2,8883,17766,0.05,16877.7,3461.24,Cash
2022-07-29,Customer_43,North,Electronics,Laptop,2,45242,90484,0.1,81435.6,15818.24,Net Banking
2022-07-29,Customer_16,South,Accessories,Headphones,1,5881,5881,0.01,5822.19,743.39,Debit Card
2022-07-29,Customer_37,East,Electronics,Laptop,5,28977,144885,0.03,140538.45,27737.81,Credit Card
2022-07-29,Customer_35,West,Accessories,Keyboard,3,47997,143991,0.13,125272.17,10142.31,Cash
2022-07-29,Customer_27,East,Electronics,Smartphone,3,10168,30504,0.11,27148.56,2192.76,Credit Card
2022-07-30,Customer_50,East,Electronics,Smartphone,4,40980,163920,0.13,142610.4,25228.19,Debit Card
2022-07-30,Customer_34,West,Electronics,Monitor,3,41434,124302,0.12,109385.76,19771.3,UPI
2022-07-30,Customer_25,West,Accessories,Keyboard,4,29976,119904,0.04,115107.84,28661.34,Cash
2022-07-30,Customer_32,North,Accessories,Headphones,2,34378,68756,0.0,68756.0,9154.29,Cash
2022-07-30,Customer_15,North,Electronics,Printer,2,13914,27828,0.1,25045.2,4246.38,UPI
2022-07-30,Customer_30,East,Accessories,Mouse,5,16341,81705,0.12,71900.4,12167.0,Credit Card
2022-07-30,Customer_49,East,Accessories,Mouse,2,49752,99504,0.15,84578.4,7036.52,Debit Card
2022-07-31,Customer_25,South,Electronics,Monitor,2,20955,41910,0.1,37719.0,4719.91,Debit Card
2022-07-31,Customer_32,North,Accessories,Headphones,4,1260,5040,0.08,4636.8,701.22,Cash
2022-07-31,Customer_27,North,Electronics,Monitor,2,12155,24310,0.07,22608.3,1777.09,Net Banking
2022-07-31,Customer_31,East,Electronics,Smartphone,4,37491,149964,0.04,143965.44,30603.68,Cash
2022-08-01,Customer_41,West,Electronics,Printer,4,32087,128348,0.04,123214.08,29043.73,Cash
2022-08-01,Customer_39,East,Electronics,Printer,2,4634,9268,0.15,7877.8,487.96,Cash
2022-08-01,Customer_34,North,Electronics,Laptop,2,31577,63154,0.04,60627.84,6171.88,Net Banking
2022-08-01,Customer_6,South,Accessories,Headphones,3,26379,79137,0.08,72806.04,15057.89,Credit Card
2022-08-01,Customer_1,East,Electronics,Printer,1,44785,44785,0.01,44337.15,10149.9,UPI
2022-08-01,Customer_18,West,Accessories,Headphones,2,7773,15546,0.14,13369.56,1693.92,Net Banking
2022-08-01,Customer_23,East,Accessories,Mouse,1,24396,24396,0.11,21712.44,1224.45,Net Banking
2022-08-02,Customer_12,West,Electronics,Monitor,4,39832,159328,0.02,156141.44,25068.78,Cash
2022-08-02,Customer_8,West,Accessories,Keyboard,5,13552,67760,0.09,61661.6,12483.19,Debit Card
2022-08-02,Customer_3,North,Accessories,Mouse,4,49543,198172,0.07,184299.96,44887.32,UPI
2022-08-02,Customer_32,South,Electronics,Monitor,3,17691,53073,0.07,49357.89,11244.79,Credit Card
2022-08-02,Customer_16,South,Electronics,Printer,5,1864,9320,0.05,8854.0,1382.57,Debit Card
2022-08-02,Customer_13,North,Electronics,Printer,1,28966,28966,0.14,24910.76,2056.26,Debit Card
2022-08-02,Customer_2,West,Accessories,Headphones,5,47690,238450,0.06,224143.0,36600.77,Cash
2022-08-03,Customer_17,South,Electronics,Laptop,5,8452,42260,0.11,37611.4,5865.52,Credit Card
2022-08-03,Customer_8,West,Accessories,Headphones,1,42373,42373,0.03,41101.81,5252.9,Debit Card
2022-08-03,Customer_2,North,Electronics,Monitor,1,43751,43751,0.11,38938.39,9237.92,Credit Card
2022-08-03,Customer_5,South,Electronics,Laptop,3,4977,14931,0.15,12691.35,1534.62,Net Banking
2022-08-03,Customer_31,North,Accessories,Mouse,3,24705,74115,0.01,73373.85,15883.13,UPI
2022-08-03,Customer_38,South,Electronics,Smartphone,5,34303,171515,0.07,159508.95,27907.6,UPI
2022-08-03,Customer_5,South,Accessories,Keyboard,4,14980,59920,0.06,56324.8,5110.22,Credit Card
2022-08-04,Customer_39,North,Accessories,Headphones,3,43853,131559,0.05,124981.05,12006.69,Cash
2022-08-04,Customer_42,West,Electronics,Smartphone,4,1824,7296,0.14,6274.56,465.55,UPI
2022-08-04,Customer_34,South,Accessories,Keyboard,4,12855,51420,0.08,47306.4,5955.63,Cash
2022-08-04,Customer_3,West,Accessories,Mouse,3,5835,17505,0.08,16104.6,3224.79,UPI
2022-08-04,Customer_33,West,Accessories,Keyboard,1,2570,2570,0.06,2415.8,251.26,Cash
2022-08-04,Customer_5,North,Accessories,Keyboard,2,24681,49362,0.09,44919.42,8671.71,Credit Card
2022-08-04,Customer_29,South,Accessories,Mouse,3,7332,21996,0.0,21996.0,1706.26,Net Banking
2022-08-05,Customer_30,East,Electronics,Monitor,3,21825,65475,0.13,56963.25,11180.67,Credit Card
2022-08-05,Customer_12,East,Electronics,Laptop,3,5737,17211,0.13,14973.57,1668.65,UPI
2022-08-05,Customer_32,East,Electronics,Printer,3,37185,111555,0.09,101515.05,5130.86,Cash
2022-08-05,Customer_40,North,Accessories,Headphones,5,49059,245295,0.15,208500.75,27158.86,Debit Card
2022-08-06,Customer_45,South,Electronics,Printer,4,1027,4108,0.1,3697.2,597.54,Credit Card
2022-08-06,Customer_40,West,Electronics,Printer,1,17729,17729,0.04,17019.84,3676.82,Net Banking
2022-08-06,Customer_38,South,Electronics,Smartphone,5,14652,73260,0.02,71794.8,7194.92,Net Banking
2022-08-06,Customer_5,West,Electronics,Monitor,1,11406,11406,0.02,11177.88,1161.17,UPI
2022-08-06,Customer_5,North,Accessories,Headphones,5,34222,171110,0.01,169398.9,21005.05,Cash
2022-08-07,Customer_29,West,Accessories,Keyboard,1,38548,38548,0.1,34693.2,4157.96,Cash
2022-08-07,Customer_16,East,Electronics,Monitor,5,28181,140905,0.13,122587.35,18090.36,Net Banking
2022-08-07,Customer_22,East,Electronics,Laptop,4,25967,103868,0.11,92442.52,21928.6,Net Banking
2022-08-07,Customer_46,South,Electronics,Smartphone,2,45923,91846,0.02,90009.08,8651.22,Net Banking
2022-08-07,Customer_50,South,Electronics,Laptop,1,17247,17247,0.12,15177.36,1740.29,Net Banking
2022-08-07,Customer_29,East,Electronics,Smartphone,5,45760,228800,0.02,224224.0,40459.38,UPI
2022-08-07,Customer_36,West,Accessories,Mouse,5,38083,190415,0.03,184702.55,41107.13,Debit Card
2022-08-08,Customer_41,West,Accessories,Headphones,2,2847,5694,0.12,5010.72,1178.95,Debit Card
2022-08-08,Customer_26,North,Accessories,Keyboard,5,11755,58775,0.08,54073.0,3489.85,UPI
2022-08-08,Customer_42,North,Electronics,Printer,2,1782,3564,0.06,3350.16,347.46,Net Banking
2022-08-08,Customer_37,West,Electronics,Laptop,4,44352,177408,0.14,152570.88,31174.21,Credit Card
2022-08-08,Customer_1,South,Electronics,Monitor,5,36036,180180,0.07,167567.4,41651.07,Net Banking
2022-08-08,Customer_41,North,Accessories,Headphones,5,9934,49670,0.06,46689.8,4232.97,Credit Card
2022-08-08,Customer_9,West,Electronics,Smartphone,3,28908,86724,0.13,75449.88,4051.66,Debit Card
2022-08-09,Customer_42,West,Electronics,Laptop,1,47235,47235,0.06,44400.9,8970.38,Debit Card
2022-08-09,Customer_10,West,Accessories,Keyboard,5,6549,32745,0.12,28815.6,4941.81,Debit Card
2022-08-09,Customer_32,North,Electronics,Smartphone,1,20758,20758,0.05,19720.1,3775.68,Cash
2022-08-09,Customer_33,West,Accessories,Mouse,2,39446,78892,0.02,77314.16,10741.33,Net Banking
2022-08-10,Customer_40,West,Accessories,Keyboard,1,7927,7927,0.02,7768.46,981.46,Net Banking
2022-08-10,Customer_45,East,Accessories,Mouse,2,19408,38816,0.14,33381.76,7921.78,Debit Card
2022-08-10,Customer_28,North,Accessories,Keyboard,3,17755,53265,0.08,49003.8,5291.38,Debit Card
2022-08-10,Customer_22,East,Electronics,Laptop,5,21413,107065,0.07,99570.45,9930.21,Cash
2022-08-11,Customer_46,North,Electronics,Smartphone,3,25920,77760,0.11,69206.4,10978.72,Credit Card
2022-08-11,Customer_5,East,Accessories,Mouse,4,18592,74368,0.03,72136.96,11290.25,Credit Card
2022-08-11,Customer_8,South,Electronics,Monitor,3,21672,65016,0.12,57214.08,8403.06,UPI
2022-08-11,Customer_33,West,Accessories,Headphones,4,10997,43988,0.08,40468.96,9894.15,Cash
2022-08-12,Customer_44,East,Accessories,Keyboard,1,40819,40819,0.12,35920.72,6768.97,Cash
2022-08-12,Customer_40,West,Electronics,Laptop,2,20217,40434,0.14,34773.24,5455.17,Cash
2022-08-12,Customer_28,South,Electronics,Printer,2,24263,48526,0.14,41732.36,9669.72,Net Banking
2022-08-12,Customer_10,South,Accessories,Keyboard,3,12346,37038,0.03,35926.86,4444.51,UPI
2022-08-12,Customer_10,South,Accessories,Mouse,4,5364,21456,0.04,20597.76,3735.57,UPI
2022-08-12,Customer_46,West,Electronics,Monitor,3,22175,66525,0.15,56546.25,5638.22,Net Banking
2022-08-12,Customer_17,North,Accessories,Mouse,3,36011,108033,0.04,103711.68,9009.43,Credit Card
2022-08-13,Customer_20,North,Electronics,Monitor,4,2968,11872,0.02,11634.56,1026.67,Debit Card
2022-08-13,Customer_18,South,Accessories,Mouse,5,32196,160980,0.08,148101.6,28112.57,Credit Card
2022-08-13,Customer_34,North,Electronics,Monitor,2,38330,76660,0.1,68994.0,6961.74,Credit Card
2022-08-13,Customer_22,North,Electronics,Monitor,2,17842,35684,0.04,34256.64,2368.16,Debit Card
2022-08-13,Customer_49,East,Electronics,Smartphone,1,18064,18064,0.07,16799.52,3813.58,Net Banking
2022-08-13,Customer_32,West,Electronics,Printer,1,26558,26558,0.06,24964.52,5384.02,UPI
2022-08-13,Customer_6,West,Accessories,Headphones,2,13296,26592,0.02,26060.16,6287.38,Net Banking
2022-08-14,Customer_42,South,Accessories,Keyboard,1,46231,46231,0.13,40220.97,7585.5,Cash
2022-08-14,Customer_23,West,Electronics,Smartphone,4,24822,99288,0.14,85387.68,13165.29,UPI
2022-08-14,Customer_8,South,Accessories,Headphones,1,33447,33447,0.02,32778.06,4364.55,UPI
2022-08-14,Customer_32,North,Electronics,Printer,1,41534,41534,0.12,36549.92,3776.4,Debit Card
2022-08-14,Customer_23,North,Accessories,Mouse,5,6859,34295,0.13,29836.65,2133.46,Cash
2022-08-14,Customer_39,North,Accessories,Headphones,2,2134,4268,0.11,3798.52,353.08,Debit Card
2022-08-15,Customer_5,East,Electronics,Printer,3,12451,37353,0.02,36605.94,3271.86,Net Banking
2022-08-15,Customer_28,South,Accessories,Keyboard,4,11582,46328,0.05,44011.6,8925.04,Cash
2022-08-15,Customer_2,East,Accessories,Mouse,4,45895,183580,0.06,172565.2,29591.13,Debit Card
2022-08-15,Customer_1,North,Electronics,Printer,4,12457,49828,0.04,47834.88,9036.77,Credit Card
2022-08-15,Customer_38,East,Electronics,Laptop,5,15277,76385,0.04,73329.6,13860.61,Net Banking
2022-08-15,Customer_29,East,Electronics,Printer,5,32548,162740,0.08,149720.8,14675.5,Net Banking
2022-08-15,Customer_27,West,Accessories,Mouse,2,3083,6166,0.05,5857.7,1310.01,Debit Card
2022-08-16,Customer_31,West,Electronics,Printer,4,39715,158860,0.09,144562.6,15921.83,Credit Card
2022-08-16,Customer_16,South,Accessories,Mouse,2,48166,96332,0.08,88625.44,19398.58,Cash
2022-08-16,Customer_23,West,Electronics,Monitor,4,39477,157908,0.02,154749.84,17269.17,Credit Card
2022-08-16,Customer_15,East,Electronics,Laptop,5,16098,80490,0.0,80490.0,9086.45,Net Banking
2022-08-16,Customer_45,South,Electronics,Printer,5,7348,36740,0.07,34168.2,6277.87,Net Banking
2022-08-17,Customer_44,South,Accessories,Keyboard,3,7009,21027,0.11,18714.03,1068.84,Credit Card
2022-08-17,Customer_26,South,Electronics,Monitor,3,21105,63315,0.14,54450.9,7318.11,UPI
2022-08-17,Customer_6,East,Accessories,Mouse,4,39648,158592,0.14,136389.12,31768.86,Debit Card
2022-08-17,Customer_50,North,Electronics,Smartphone,2,16047,32094,0.11,28563.66,5573.27,Cash
2022-08-17,Customer_19,South,Electronics,Monitor,4,2828,11312,0.12,9954.56,1351.0,Net Banking
2022-08-18,Customer_19,South,Electronics,Monitor,1,44433,44433,0.08,40878.36,6444.0,Credit Card
2022-08-18,Customer_46,East,Electronics,Smartphone,5,48973,244865,0.1,220378.5,44576.84,Debit Card
2022-08-18,Customer_36,East,Accessories,Keyboard,2,17009,34018,0.12,29935.84,5018.58,Debit Card
2022-08-18,Customer_16,West,Accessories,Mouse,4,41893,167572,0.12,147463.36,17557.46,Cash
2022-08-18,Customer_49,South,Electronics,Smartphone,3,13528,40584,0.14,34902.24,3257.9,Debit Card
2022-08-18,Customer_6,East,Electronics,Printer,4,33237,132948,0.11,118323.72,24361.14,Credit Card
2022-08-19,Customer_19,West,Electronics,Monitor,4,25738,102952,0.13,89568.24,14091.64,Credit Card
2022-08-19,Customer_47,South,Accessories,Headphones,4,1254,5016,0.09,4564.56,1081.51,Cash
2022-08-19,Customer_10,North,Accessories,Headphones,1,9413,9413,0.03,9130.61,1699.49,UPI
2022-08-19,Customer_45,South,Accessories,Keyboard,2,26213,52426,0.11,46659.14,7689.15,Net Banking
2022-08-20,Customer_9,South,Electronics,Printer,2,42369,84738,0.02,83043.24,18993.8,Debit Card
2022-08-20,Customer_18,East,Electronics,Monitor,2,45293,90586,0.12,79715.68,5874.57,Cash
2022-08-20,Customer_9,North,Accessories,Headphones,5,47577,237885,0.09,216475.35,40174.8,Credit Card
2022-08-20,Customer_19,North,Electronics,Smartphone,3,41700,125100,0.06,117594.0,29234.15,Debit Card
2022-08-21,Customer_9,West,Electronics,Monitor,4,9597,38388,0.06,36084.72,5007.03,Debit Card
2022-08-21,Customer_20,East,Electronics,Laptop,3,36530,109590,0.12,96439.2,4940.23,Cash
2022-08-21,Customer_6,North,Electronics,Laptop,2,37922,75844,0.15,64467.4,15117.11,Net Banking
2022-08-21,Customer_45,South,Accessories,Mouse,4,43294,173176,0.04,166248.96,27462.83,Credit Card
2022-08-22,Customer_39,West,Electronics,Monitor,3,14091,42273,0.06,39736.62,4511.84,Cash
2022-08-22,Customer_15,South,Accessories,Mouse,5,7842,39210,0.11,34896.9,4180.22,Cash
2022-08-22,Customer_6,West,Electronics,Smartphone,2,4322,8644,0.06,8125.36,1569.83,Debit Card
2022-08-22,Customer_1,East,Accessories,Mouse,5,12252,61260,0.11,54521.4,2947.09,Credit Card
2022-08-23,Customer_31,South,Accessories,Mouse,5,41327,206635,0.0,206635.0,43668.12,Cash
2022-08-23,Customer_40,North,Accessories,Headphones,5,4224,21120,0.09,19219.2,2283.03,Net Banking
2022-08-23,Customer_42,East,Electronics,Laptop,2,27477,54954,0.12,48359.52,6614.39,UPI
2022-08-23,Customer_17,South,Electronics,Smartphone,4,35840,143360,0.12,126156.8,27367.93,Net Banking
2022-08-24,Customer_24,East,Electronics,Printer,4,5229,20916,0.1,18824.4,3350.57,UPI
2022-08-24,Customer_49,East,Accessories,Mouse,5,17942,89710,0.12,78944.8,17984.56,Credit Card
2022-08-24,Customer_17,South,Electronics,Printer,2,14675,29350,0.07,27295.5,4613.81,Credit Card
2022-08-24,Customer_5,South,Electronics,Laptop,3,41052,123156,0.06,115766.64,6500.54,Cash
2022-08-24,Customer_42,North,Electronics,Laptop,4,6006,24024,0.01,23783.76,3639.85,Credit Card
2022-08-25,Customer_16,West,Electronics,Smartphone,1,49586,49586,0.13,43139.82,10540.46,Net Banking
2022-08-25,Customer_14,North,Electronics,Printer,2,13522,27044,0.03,26232.68,5964.73,Net Banking
2022-08-25,Customer_34,West,Electronics,Printer,4,25394,101576,0.03,98528.72,5595.52,Net Banking
2022-08-25,Customer_30,West,Electronics,Printer,2,8658,17316,0.13,15064.92,2231.48,Credit Card
2022-08-25,Customer_24,North,Electronics,Smartphone,2,16874,33748,0.01,33410.52,4708.72,Credit Card
2022-08-26,Customer_38,North,Accessories,Headphones,1,8028,8028,0.1,7225.2,686.52,Debit Card
2022-08-26,Customer_39,South,Accessories,Keyboard,4,33548,134192,0.06,126140.48,13557.75,Debit Card
2022-08-26,Customer_32,West,Accessories,Mouse,4,48894,195576,0.15,166239.6,24847.98,UPI
2022-08-26,Customer_12,West,Electronics,Monitor,4,17099,68396,0.11,60872.44,9069.84,Credit Card
2022-08-27,Customer_18,West,Electronics,Monitor,1,20577,20577,0.08,18930.84,2434.5,Debit Card
2022-08-27,Customer_45,North,Electronics,Monitor,2,23530,47060,0.14,40471.6,2432.45,Debit Card
2022-08-27,Customer_31,West,Accessories,Headphones,5,23827,119135,0.09,108412.85,16226.69,Cash
2022-08-27,Customer_37,West,Electronics,Printer,5,10847,54235,0.14,46642.1,5585.7,Net Banking
2022-08-27,Customer_12,East,Accessories,Headphones,5,10182,50910,0.1,45819.0,3155.51,Debit Card
2022-08-27,Customer_24,North,Electronics,Smartphone,4,31202,124808,0.08,114823.36,15573.85,Credit Card
2022-08-28,Customer_38,South,Accessories,Keyboard,5,46375,231875,0.13,201731.25,29272.6,Cash
2022-08-28,Customer_22,East,Electronics,Laptop,3,26229,78687,0.11,70031.43,5761.92,Cash
2022-08-28,Customer_21,East,Electronics,Smartphone,5,39833,199165,0.09,181240.15,23937.99,Debit Card
2022-08-28,Customer_1,North,Electronics,Laptop,2,24741,49482,0.05,47007.9,10150.86,UPI
2022-08-28,Customer_45,South,Electronics,Printer,3,33780,101340,0.15,86139.0,4617.88,Credit Card
2022-08-28,Customer_42,North,Accessories,Mouse,5,14029,70145,0.06,65936.3,10217.54,Credit Card
2022-08-29,Customer_32,East,Electronics,Smartphone,1,45553,45553,0.1,40997.7,7709.99,Cash
2022-08-29,Customer_16,East,Accessories,Headphones,3,7748,23244,0.01,23011.56,2970.74,Net Banking
2022-08-29,Customer_23,West,Electronics,Monitor,4,6313,25252,0.13,21969.24,3535.88,UPI
2022-08-30,Customer_43,West,Electronics,Laptop,3,12774,38322,0.13,33340.14,6111.44,Credit Card
2022-08-30,Customer_43,East,Electronics,Monitor,5,30401,152005,0.14,130724.3,31614.53,Net Banking
2022-08-30,Customer_1,East,Electronics,Monitor,5,39390,196950,0.02,193011.0,9886.2,UPI
2022-08-30,Customer_18,South,Electronics,Smartphone,5,40830,204150,0.11,181693.5,32482.36,Net Banking
2022-08-31,Customer_13,North,Accessories,Headphones,4,44911,179644,0.09,163476.04,38353.09,Net Banking
2022-08-31,Customer_43,East,Electronics,Monitor,5,1847,9235,0.04,8865.6,582.78,UPI
2022-08-31,Customer_26,North,Electronics,Monitor,1,31743,31743,0.01,31425.57,4879.72,Net Banking
2022-08-31,Customer_41,South,Accessories,Keyboard,3,13916,41748,0.14,35903.28,3553.53,Debit Card
2022-08-31,Customer_31,North,Electronics,Monitor,2,6297,12594,0.05,11964.3,936.48,Credit Card
2022-09-01,Customer_42,North,Electronics,Printer,1,39722,39722,0.08,36544.24,3547.35,Cash
2022-09-01,Customer_30,West,Electronics,Printer,4,44115,176460,0.14,151755.6,23464.48,Cash
2022-09-01,Customer_22,East,Accessories,Mouse,3,32480,97440,0.07,90619.2,11570.62,Cash
2022-09-01,Customer_50,West,Electronics,Printer,3,15609,46827,0.01,46358.73,7204.85,Cash
2022-09-01,Customer_3,West,Electronics,Smartphone,3,22574,67722,0.03,65690.34,15184.37,Credit Card
2022-09-01,Customer_14,South,Accessories,Headphones,1,10163,10163,0.04,9756.48,1702.11,Credit Card
2022-09-02,Customer_2,South,Accessories,Headphones,1,24006,24006,0.05,22805.7,4108.36,Debit Card
2022-09-02,Customer_35,East,Accessories,Mouse,3,6222,18666,0.07,17359.38,4305.22,UPI
2022-09-02,Customer_12,West,Electronics,Laptop,2,30741,61482,0.07,57178.26,5849.5,Cash
2022-09-02,Customer_4,East,Accessories,Keyboard,1,49955,49955,0.13,43460.85,8222.25,Cash
2022-09-02,Customer_33,West,Electronics,Printer,5,42196,210980,0.09,191991.8,26470.38,Net Banking
2022-09-02,Customer_18,South,Accessories,Headphones,3,32612,97836,0.07,90987.48,13371.92,Cash
2022-09-02,Customer_21,South,Electronics,Smartphone,5,18345,91725,0.03,88973.25,7576.46,Debit Card
2022-09-03,Customer_23,North,Electronics,Smartphone,2,8148,16296,0.05,15481.2,2923.08,Credit Card
2022-09-03,Customer_26,East,Electronics,Smartphone,1,36045,36045,0.1,32440.5,7685.51,Cash
2022-09-03,Customer_11,South,Accessories,Keyboard,4,8087,32348,0.03,31377.56,7232.16,Net Banking
2022-09-03,Customer_34,South,Electronics,Printer,2,1185,2370,0.12,2085.6,501.23,Net Banking
2022-09-03,Customer_29,North,Electronics,Monitor,5,19169,95845,0.12,84343.6,12791.98,Credit Card
